video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"lzOPo77jTms","GAZADVENTURES: FACE REVEAL","2021-03-16T19:47:10Z","UCv8vVmUpiF4nG9F-J69bizA","GazAdventures","20","21.17.03","gaz adventures|entretenimiento|gaming|español|juegos|gaz|comedia|satira|gameplay|gaz face reveal|gaz cara|cara de gazadventures|gazadventures face reveal|gazadventures cara","63598","20694","46","3550","https://i.ytimg.com/vi/lzOPo77jTms/default.jpg","False","False","Después de años queriendo mostrar mi cara, aquí está el video donde la enseño.me he hecho otro canal, suscribanse: https://t.ly/qnZzHice este video a contra-reloj, grabé todas las escenas en 5 días y edité el video e hice los efectos especiales en 4.Al principio iba hasta contratar al actor de doblaje original de Elliot, pero el presupuesto se iba demasiado. Dependía constantemente de mis amigos, los cuales trabajaban y no podían venir todos los días que necesitaba, lo cual atrasó las grabaciones y solo nos dejaba unas franjas horarias especificas para grabar, así que teníamos que hacerlo rápido, porque cuando el sol empezaba a irse y había poca luz, las escenas quedaban inservibles.Aunque me tuve que encargar del 90% de todo lo relacionado a este proyecto, sin ellos, definitivamente no lo podría haber realizado.Tuve que regrabar todo el audio de nuevo, ya que no teníamos micrófonos, así que añadí efectos de sonido foley aparte, para que el audio se asemeje lo máximo posible al original, o al menos, sea medianamente realista.Todo esto sumado a que es la primera vez que dirijo un cortometraje, y ninguno de los que participamos en este proyecto habíamos hecho algo similar, ni estudiado cine o actuación.Me hubiese gustado tener más recursos y tiempo para poder desarrollar este video al máximo, pero a pesar de que no me convence del todo y dejando de lado como quedó el producto final, me encantó trabajar y dirigir este cortometraje. Espero que lo hayan disfrutado.Aquí hago streams --- https://www.twitch.tv/gazadventurestwitter --- https://twitter.com/DaftHeroUnete a los Miembros del canal --- https://www.youtube.com/channel/UCv8vVmUpiF4nG9F-J69bizA/joininstagram --- https://www.instagram.com/gazadventures/steam --- http://store.steampowered.com/curator/29339368/· 🤙 Discord --- http://discord.gg/GazAdventures"
"BHZzb1YtnBo","Falcon y el Soldado de Invierno | Tráiler final | Disney+","2021-03-15T15:05:22Z","UC6-5GpG91QdehokdUx_SeEw","Marvel España","1","21.17.03","disney+|disney +|disney plus|Falcon y el Soldado de Invierno|falcon|soldado de invierno|falcon and the winter soldier|best movie trailers|Marvel|pelicula Falcon y el Soldado de Invierno|cine|estrenos|2021|film|HD|HD trailer|movieclips trailer|movies|oficial|películas en español|Peliculas|Teaser Falcon y el Soldado de Invierno|Teaser trailer|trailer Falcon y el Soldado de Invierno|trailer marvel|trailer super bowl","54220","2333","25","106","https://i.ytimg.com/vi/BHZzb1YtnBo/default.jpg","False","False","☆ Más que un símbolo ☆ No te pierdas el tráiler final de #FalconYElSoldadoDeInvierno, una serie de Marvel Studios, y disfruta del primero de seis episodios este viernes en #DisneyPlus.Sigue a Disney+ en Facebook: https://www.facebook.com/DisneyPlusES/Sigue a Disney+en Twitter: https://www.twitter.com/DisneyPlusES/Sigue a Disney+ en Instagram: https://www.instagram.com/DisneyPlusES/Suscríbete al canal de Marvel España en YouTube: https://www.youtube.com/marvelesSigue a la página oficial de Marvel España en Instagram: https://www.instagram.com/marvelspain/Sigue a la página oficial de Marvel España en Facebook: https://www.facebook.com/MarvelESPSigue a la página oficial de Marvel España en Twitter: https://twitter.com/MarvelSpain"
"gA6ppby3JC8","Starship | SN10 | High-Altitude Flight Recap","2021-03-17T00:36:06Z","UCtI0Hodo5o5dUb67FeUjDeA","SpaceX","28","21.17.03","[none]","924692","63582","677","6091","https://i.ytimg.com/vi/gA6ppby3JC8/default.jpg","False","False","On March 3, Starship serial number 10 (SN10) completed SpaceX’s third high-altitude flight test of a Starship prototype as it successfully ascended, transitioned propellant, and reoriented itself for reentry and an active aerodynamic controlled descent. SN10’s Raptor engines reignited to perform the vehicle’s landing flip maneuver immediately before successfully touching down on the landing pad.Test flights such as SN10’s are about improving our understanding and development of a fully reusable transportation system designed to carry both crew and cargo on long-duration interplanetary flights, and help humanity return to the Moon, and travel to Mars and beyond."
"_UIIxnj8AvQ","Convocatoria de la Selección española para los primeros partidos rumbo al Mundial de Catar","2021-03-15T10:56:50Z","UCJ2F8qpzHRk3RdJZ4YXLbxQ","Selección Española de Fútbol (SeFutbol)","17","21.17.03","sefutbol|Seleccion Española de Futbol|Spain National Football Team|España|La Roja|Futbol Español|Fútbol|Selección Española|Roja|Selección|Convocatoria|Lista|Mundial 2022|Catar 2022|Campeonato del Mundo de Catar|Campeoanto del Mundo de Catar 2022|Mundial de fútbol|World Cup 2022|Mundial de fútbol 2022|Bryan Gil|Pedro Porro|Robert Sánchez|Pedri|Luis Enrique","27286","1357","35","0","https://i.ytimg.com/vi/_UIIxnj8AvQ/default.jpg","True","False","Luis Enrique Martínez ha desvelado de manera muy original la lista de convocados de España para los próximos compromisos internacionales. A través de un código QR, el seleccionador nacional ha ido mostrando los jugadores que estarán en los primeros partidos de la Selección en la Fase de Clasificación para el Campeonato del Mundo de Catar 2022.SUSCRÍBETE al canal de la Selección Española de Fútbol 🔴http://bit.ly/SeFutbol VISITA nuestra página web oficial ⚽https://sefutbol.com/ SÍGUENOS en nuestras redes sociales 📲- INSTAGRAM:  https://www.instagram.com/sefutbol - TWITTER:  https://twitter.com/SeFutbol  - FACEBOOK:  https://www.facebook.com/SeFutbol/"
"nOm5e0aukEE","Toda la acción del Test de Montmeló","2021-03-17T10:42:03Z","UCwq9uS4UUVVV7GR991YOv-g","Marc Márquez","17","21.17.03","Marc|Marquez|MM93|93|Campeón|crack|worldchampion|champion|motogp|honda|Repsol|qatar|Cervera|sepada|sepada motor|moto|motor","175190","8026","184","959","https://i.ytimg.com/vi/nOm5e0aukEE/default.jpg","False","False","Marc Márquez ha vuelto a un circuito ocho meses después de la lesión en el húmero, probando la RC213V-S.Subscribe on YouTube: http://www.youtube.com/subscription_center?add_user=marcmarquez1993Twitter: https://twitter.com/marcmarquez93Facebook: https://www.facebook.com/marcmarquez1993Instagram: https://instagram.com/marcmarquez93Google+: https://plus.google.com/+marcmarquez93http://www.marcmarquez93.es/en"
"KsHZI6nYLFM","CHUNG HA 청하 X Guaynaa 'Demente (Spanish Ver)' MV","2021-03-17T04:00:03Z","UC9Gxb0gMCh3EPIDLQXeQUog","CHUNG HA_Official","10","21.17.03","김청하|청하|CHUNG HA|Chung ha|chungha|KPOP|케이팝|청하 컴백|청하 정규|데멘테|Demente|청하 X Guaynaa '데멘테' 뮤직비디오|Guaynaa|CHUNGHA GUAYNAA|CHUNGHA DEMENTE|GUAYNAA DEMENTE|청하 데멘테|청하 스페인어|청하 스패니쉬|Demente Spanish|Spanish|Spanish kpop|kpop spanish|chungha spanish|데멘테 뮤비|demente mv|chungha mv|청하 뮤비|guaynaa mv","543224","148122","297","11748","https://i.ytimg.com/vi/KsHZI6nYLFM/default.jpg","False","False","CHUNG HA 청하 X Guaynaa 'Demente (Spanish Ver)' MV청하 X Guaynaa '데멘테' 뮤직비디오Stream/ Download 'Demente (Spanish Ver)' : https://ffm.to/chungha_dementeSubscribe CHUNG HA : https://bit.ly/2Q8DicRCHUNG HA, Guaynaa [Demente (Spanish Ver)]This is an authentic Latin pop number made in collaboration with Guaynaa (Jean Carlos Santiago) who has been named an artist to look out for in 2020 by the Billboard Magazine. The British producer from Zimbabwe, Rationale and the Columbian songwriter Laura Carvajalino Avila created this primal and inexhaustible production. And CHUNG HA’s interpretation and expression that fully immerses into genres shows her many talents as diva that answers to this age of glocal sounds.By : PARK MIN JUNE (DJ Soulscape)빌보드 매거진에서 2020년 주목해야 할 아티스트로 선정한 Guaynaa (Jean Carlos Santiago)와의 컬래버레이션으로 완성된 정통 라틴 팝 넘버. 짐바브웨 출신의 영국 프로듀서 Rationale, 콜롬비아의 송라이터 Laura Carvajalino Avila가 함께 만들어 낸 원초적이고 군더더기 없는 프로덕션 위에 장르적으로 완벽히 몰입하는 청하의 해석력과 표현력은 글로컬 사운드의 시대에 걸맞은 디바로서의 다재다능함을 보여준다.글 : 박민준 (DJ Soulscape)[ CHUNG HA, Guaynaa 'Demente (Spanish Ver)' Credits ]Lyrics by Lao Ra, GuaynaaComposed by Tinashé Fazakerley, Laura Carvajalino AvilaArranged by Tinashé FazakerleySynthesizer Performed by Tinashé FazakerleyPiano Performed by Tinashé FazakerleyBass Performed by Tinashé FazakerleyDrum Performed by Tinashé FazakerleyVocal Directed by VINCENZO, FuxxyRecording Engineer Jung Eunkyeng, Kim Su Jung at Ingrid Studio, Roberto Vazquez at Hit FactoryMixing Engineer Yoon Wonkwon at Studio DDeepKickMastering Engineer Park Jung-Un at Honey Butter StudioPublished by Sony ATV Publishing (ASCAP); Lao Ra Musica/Pulse Worldwide (SESAC), administered worldwide by Concord Music Publishing; Warner-Chappell Music (PRS)CHUNG HA, Guaynaa 'Demente (Spanish Ver)' Official MV Credits[ CHUNG HA’s MUSIC VIDEO PRODUCTION ]Production : VIKINGS LEAGUEDirector: VISHOPAsst.Director : PHILLY AHN, KIM ARAMSAE, LEE JEONGAH, KIM HAEJIN, KANG BYEONGCHANGEditor : SHIN SONGYIDirector of Photography : JO KYUNGCHUNGaffer : YOON JUNGBINArt : KIM DOEUNStylist : PARK SU KYUNGHair : KIM EUN JIN (Assist. KIM MI SEON) ) at JUNGSAEMMOOL INSPIRATIONMake-up : JEONG EUN WOO (Assist. SHIN JEONG WON) at JUNGSAEMMOOL INSPIRATIONPhotographer : LEE SOO JIN (Assist. SEO SE HYEON) at STUDI5Still Photographer : SEO SE HYEONArt Direction : VODREY HEPBURNExecutive Producer : LIM JI MOON, LEE JOO SEOBProducer : LEE JOO SEOBMusic Producer : VINCENZOCreative Director : VARK SUNG JINVisual Production : LEE SE RIN, PARK MI RAE, YOO MIN JIArtist Manager : KWON JUN MO, YOO HA YOUNG, LEE JAE YEONProject Manager : HWANG MI AEMarketing : KIM SI YEON[ Guaynaa’s MUSIC VIDEO PRODUCTION ]Artist Manager : Andres Martinez & Jose TorresPersonal Manager : Karla TorresDirected by : Daniel DuranProduction Company : 2 wolves SOTA filmsExecutive Producers : Daniela Sanchez LugoProducer : Xenia MarcinkoDirector of Photography : Angel BarroetaProduction Designer : Ronald FeliceHair / Makeup Artist : Leilah Jamid (DNA Cosmetics)Stylist : Andrea MartinezPhotographer : Cesar Velásquezⓒ 2021 MNH ENTERTAINMENT Inc. All Rights ReservedCHUNG HA Youtube - https://www.youtube.com/c/CHUNGHA_OFFICIALCHUNG HA Instagram - https://www.instagram.com/CHUNGHA_official/CHUNG HA Twitter - https://twitter.com/CHUNGHA_MNHentCHUNG HA FaceBook - https://www.facebook.com/ChungHa.MNHentCHUNG HA Fan Cafe - http://cafe.daum.net/MNH-Chungha"
"nNBDjJosK74","Post Malone - Hollywood's Bleeding (Live From The 63rd GRAMMYs ® / 2021)","2021-03-15T17:41:25Z","UCOhtMAg7xh8wv_wUHMgFc-Q","PostMaloneVEVO","10","21.17.03","Post Malone|post Malone grammys|post grammys|posty|grammys live|grammys performance","1726771","116416","1592","6794","https://i.ytimg.com/vi/nNBDjJosK74/default.jpg","False","False","“Hollywood’s Bleeding” (Live From The 63rd GRAMMYs ® / 2021)►Follow Post Malone online:https://www.postmalone.com​​https://instagram.com/postmalone​​https://twitter.com/postmalone​​https://facebook.com/postmalone​​https://tiktok.com/@postmalone​​https://snapchat.com/add/postmalonehttp://vevo.ly/g7wfFA"
"YzpD1K9xd64","La seria advertencia de Iñaki Gabilondo: La política se está convirtiendo en un peligro","2021-03-15T10:43:14Z","UCOxQk41rWFLWLPAPP_as6uA","Hoy por hoy","25","21.17.03","Cadena SER|Hoy por Hoy|Un café con Iñaki","28011","656","24","114","https://i.ytimg.com/vi/YzpD1K9xd64/default.jpg","False","False","#CadenaSER #HoyporHoy #IñakiGabilondo Suscríbete a nuestro canal de Youtube y dale a la campanita → https://www.youtube.com/c/Hoyporhoy?sSíguenos en nuestras redes sociales:Facebook: https://www.facebook.com/hoyporhoyTwitter: https://twitter.com/HoyPorHoyInstagram: https://www.instagram.com/hoyporhoycadenaserDescarga nuestra app para móviles y tablets y escucha el programa completo cuando y donde quieras:https://cadenaser.com/estaticos/ser-en-tu-movil/Puedes ver estos y otros más vídeos en: http://cadenaser.com/tag/videos/a/"
"8BeRsvK2n5I","Jhay Cortez - Christian Dior (Letra/Lyrics)","2021-03-16T17:50:43Z","UCVu5opa9d4JdDxGsR3zaqAg","LatinNow","10","21.17.03","jhay cortez|christian dior|jhay cortez christian dior|christian dior jhay cortez|jhay cortez christian dior letra|jhay cortez christian dior lyrics|lyrics jhay cortez christian dior|letra jhay cortez christian dior|christian dior lyrics|christian dior letra|letra christian dior jhay cortez|lyrics christian dior jhay cortez|jhay cortez letra christian dior|christian dior letra jhay cortez|latinnow|music|lyrics|pop|trending music|latin|reggaeton|new music friday","90329","606","51","13","https://i.ytimg.com/vi/8BeRsvK2n5I/default.jpg","False","False","Get/Descargar Jhay Cortez - Christian Dior (Letra/Lyrics): http://jhayco.lnk.to/ChristianDior✖️Jhay Cortezhttps://www.tiktok.com/@jhayco​​https://www.instagram.com/jhaycortez/​​https://twitter.com/jhaycortez​​https://www.facebook.com/jhaycortezmusic[Letra de Christian Dior][Coro: Jhay Cortez]Qué rico huele ese perfumito Christian DiorMe sube la nota como un ascensorSi no hay humo, tú sabe' que hay alcoholTú sabe' que hay alcohol, síMe gusta tu cuerpo, dímelo, mamiEse booty te lo hiciste en MiamiPonte pa' mí, pa' yo ponerme pa' ti[Verso: Jhay Cortez]Ese culo e' criminal como Natti (Dímelo, papi, papi)Gasto en tu cuerpo lo que vale un BugattiA mí dámelo de grati'Te monto en la DucatiLas combis si no son Gucci, tú sabe' que son VersaceSi me mata', yo te mato (Mato)Dile a tu gato (Gato)La cuenta parecе que muevo aparato'Si te cojo, tе 'esbaratoBaby, yo te sigo la máquina si le mete' bellacoTú quiere' duro (Tú quiere' duro), yo te doy duro (Yo te doy duro)Tú quiere' duro, to'a las corta' sin seguroLa .40 en los mahone', cabrón, yo soy el duroEse culito me lo llevé pa' lo oscuro[Puente: Jhay Cortez]Y sabe que no es feaRopa de marca pa' que veanLa carterita EuropeaLe llevan el pasto, cabrón, no capeaY conmigo en el arrebatoLa fotito no la compartoSi tú me deja', yo te partoAnte' que lleguemo' al cuarto[Coro: Jhay Cortez]Qué rico huele ese perfumito Christian DiorMe sube la nota como un ascensorSi no hay humo, tú sabe' que hay alcoholTú sabe' que hay alcohol, síMe gusta tu cuerpo, dímelo, mamiEse booty te lo hiciste en MiamiPonte pa' mí, pa' yo ponerme pa' ti[Outro: Daddy Yankee & Héctor El Father]Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Perreando, ¿tú quiere' duro?Contact us here: LatinNowYT@gmail.com#jhaycortez #christiandior #latinlyrics #reggaeton #latinnow #latinletras"
"ognmynGWvlA","YIYO SARANTE FT  LAPIZ CONCIENTE   LA MALDICION","2021-03-16T23:45:22Z","UC3RhQS-TYlc91Cpmyz_2cWA","YIYO SARANTE OFICIAL","25","21.17.03","yiyo sarante salsa la maldita primavera sexapeal pirata quedate Etiquetas La insuperable|toxic crow|la máquina de cotorra|trap|trap music|reagueton|complot records|Pablo chill-e|dembow|música|latina|alofoke|lápiz conciente|Ozuna|vas bunny|anuel aa|cardi b|farruko|sech|dalex|paulito Chile|República Dominicana|daddy yankee|rochy|cazu|lennyn tavarez|Puerto Rico|tonto|la mami del swagger|toxico|my family reality show","174557","25494","241","1887","https://i.ytimg.com/vi/ognmynGWvlA/default.jpg","False","False","Descarga El Nuevo Album De Yiyo Sarante La Voz De La Salsa Aqui https://itunes.apple.com/us/album/el-amor-de-mi-vida/id598911679?i=598911687&ign-mpt=uo%3D4 By @ToxicCrow Editora"
"xMNxzLGc5rg","⚽️ Real Madrid 3 - 1 Atalanta |  🏆 UEFA Champions League","2021-03-16T22:46:14Z","UCTapFcyNk2zzc7LnPUjNNQA","Carrusel Deportivo","17","21.17.03","VER|SEGUIR|ESCUCHAR|EN DIRECTO|LIVE|ON LINE|STREAMING|ROJA DIRECTA|REAL MADRID|MADRID|BARCELONA|BARÇA|ATLETI|ATLÉTICO|TOMÁS RONCERO|CADENA SER|CADENA COPE|DANI GARRIDO|PACO GONZÁLEZ|ANTONIO ROMERO|MANOLO LAMA|TJ COPE|LLUIS FLAQUER|MANOLO OLIVEROS|LUIS SUÁREZ|MESSI|GRIEZMANN|DEMBELE|HAZARD|BENZEMA|ZIDANE|VER MADRID|VER BARCELONA|MADRID HOY|VER PARTIDO MADRID HOY|VER PARTIDO BARCELONA HOY|IBAI|VALENCIA","60244","411","33","2","https://i.ytimg.com/vi/xMNxzLGc5rg/default.jpg","False","False","#UCL #ChampionsLeague #RealMadridAtalantaAlineaciones probables-Real Madrid: Courtois; Nacho, Sergio Ramos, Varane, Mendy; Modric, Kroos; Lucas Vázquez, Rodrygo, Asensio y Benzema-Atalanta: Gollini; Tolói, Romero, Palomino; Maehle, De Roon, Pasalic, Gosens; Pessina; Muriel y ZapataÁrbitro: Danny Makkelie (HOL).Estadio: Alfredo Di Stéfano.Horario y TV: 21.00/Movistar Liga Campeones. Como siempre, el partido podrás seguirlo en Carrusel en tu emisora de la SER, cadenaser.com, las redes sociales de Carrusel (Twitter y Youtube) y las aplicaciones móviles de la SER y Carrusel Deportivo.CONOCE TODA LA PREVIAEl Real Madrid tratará este martes de certificar en el Estadio Alfredo Di Stéfano (21.00 horas) su billete para los cuartos de final de la Liga de Campeones, una ronda que no pisa desde el año 2018 y que tiene cerca tras el valioso 0-1 que se trajo de Bérgamo, aunque no puede fiarse de un Atalanta que no dudará en ir a por la remontada sin nada que perder.El gol de Ferland Mendy en los compases finales del Gewiss Stadium de finales de febrero da una buena ventaja a los de Zinedine Zidane para convertirse en el primer equipo español en estar entre los ocho mejores, un estatus del que no puede presumir desde la consecución de la Decimotercera.El Real Madrid va por delante en la eliminatoria, pero no debe confiarse porque su ventaja no es muy grande y recibirá a un rival que no llegará rendido y que tratará de ser lo atrevido que no pudo ser en su estadio, lastrado en parte por la temprana expulsión de Freuler y por el control que ejerció su rival.El Atalanta sabe que la presión y la obligación es de los de Zinedine Zidane que no quiere empezar a levantar el viejo muro con el que se toparon a mediados del inicio del siglo XXI cuando desde 2005 hasta 2010 no pudieron superar los octavos de final ante rivales de diversa entidad para luego encadenar como mínimo semifinales y cuatro títulos antes de caer en las dos últimas temporadas ante el Ajax y el Manchester City, en ambos casos perdiendo como local, con los ajacied tras haber ganado la ida por 1-2 y perdiendo por 1-4 la vuelta.Los grandes partidos del MadridPara ello, el 13 veces campeón tendrá que ofrecer su cara de las grandes citas de esta temporada, en las que ha mostrado mucha más fiabilidad. Zidane ya pareció pensar más el sábado pasado en la visita de los de Gian Piero Gasperini que en el Elche y cerca estuvo de despedirse de la carrera por LaLiga Santander si no hubiese venido la reacción con los cambios.El técnico francés rotó de cara al Atalanta y reservó a sus dos jugadores más regulares de la campaña como Kroos y Modric, lo que afectó al engranaje del equipo porque ni Valverde ni Isco estuvieron finos. Y cuando el conjunto ilicitano marcó, les metió rápidamente junto a Rodrygo, y el equipo cambió inmediatamente su cara en la media hora final para levantar el partido con dos goles de Benzema, cuya ausencia en la ida en Bérgamo también la notaron los merengues.El problema ahora para Zizou es ver como recompone al equipo por la importante baja de Casemiro, un futbolista que además de ser este año un buen recurso ofensivo, es la 'red de seguridad' del equipo. El brasileño está sancionado y está la opción de poner a Valverde en su lugar para un 4-3-3, con la opción de adelantar a Lucas Vázquez, acompañado por Rodrygo, jugador con más gol que Asensio o Vinicius, y que parece el idóneo para cubrir la enésima baja de Hazard.Pero Zidane también puede optar por jugar con el alemán y el croata como mediocentros, algo que ya ha probado en otros partidos de la temporada en los que no ha estado el '14' (San Sebastián y Kiev) y probar con un 4-2-3-1, donde estaría por ver quien ejercería de teórico enganche.El peligro del AtalantaLo que parece casi descartado es que Zidane repita también el experimento de los tres centrales y que juegue con el capitán Sergio Ramos, que ya se probó durante más de una hora ante el Elche, junto a Varane, con la posibilidad de Nacho como lateral derecho para dotar de más consistencia defensiva de cara a frenar a un rival que lleva mucho peligro por los lados con sus dos carrileros.El Atalanta querrá mejorar su imagen de la ida, donde no pudo ofrecer ese fútbol atractivo que le ha llevado a ser elogiado en toda Europa, perjudicado por la temprana expulsión de Freuler, la principal baja de Gasperini junto a la conocida de Hateboer, aunque también tiene la duda en defensa del albanés Djimsiti, que de no jugar sería sustituido por Palomino.Por su parte, el croata Mario Pasalic ocupará en el puesto del internacional suizo en el centro del campo junto a De Roon, mientras que parece que el veterano técnico italiano volverá a apostar por su dupla colombiana Zapata-Muriel para buscar la remontada."
"S1l7T_6gJUk","LA RESISTENCIA - Ignatius, se veía venir | #LaResistencia 16.03.2021","2021-03-17T00:00:04Z","UCvosUrZ7hXpzAyobhfztg4w","La Resistencia en Movistar+","23","21.17.03","#0|cerotube|movistar cero|cero movista|movistar+ cero|#0 movistar|movistar+|movistar plus|canal+|canal plus|canal cero|canal 0|canal #0|resistencia|monologos|late show|broncano|david broncano|la vida moderna|ricardo castella|Jorge Ponce|el terrat|la caja|cuánto dinero tienes|la resistencia|david broncano en la resistencia","132386","3962","732","543","https://i.ytimg.com/vi/S1l7T_6gJUk/default.jpg","False","False","La Resistencia 4x96 | El tema más personal de Petróleo.Suscríbete a /cerotube para tener lo mejor de #0, HAZ CLICK AQUÍ: http://www.youtube.com/channel/UCPgvCUSmHWm2177LkwLtZQw?sub_confirmation=1Descarga la aplicación de Movistar+:iOS: https://apps.apple.com/es/app/movistar/id540674767Android: https://play.google.com/store/apps/details?id=es.plus.yomvi&hl=esO sigue viendo el contenido en tu navegador: http://ver.movistarplus.es/?nv=2Y DESCUBRE MÁS EN: http://www.movistarplus.es/cero"
"EMvjLO272Hg","Federico Jiménez Losantos entrevista a Toni Cantó","2021-03-17T10:30:56Z","UC1IYhBFQbBWIxirTRbcfIUw","esRadiovideos","25","21.17.03","ciudadanos|comunidad valenciana|entrevistas de federico|es la mañana de federico|mañanafederico|toni canto","57869","4718","115","512","https://i.ytimg.com/vi/EMvjLO272Hg/default.jpg","False","False","Federico entrevista al exdiputado de Ciudadanos, Toni Cantó.Suscríbete a nuestro canal: https://www.youtube.com/channel/UC1IYhBFQbBWIxirTRbcfIUw?sub_confirmation=1Más información en https://www.libertaddigital.com/, https://tv.libertaddigital.com/ y https://esradio.libertaddigital.com/"
"pyVW-RcntJg","14 Monstruos MÁS GRANDES Del ANIME 😲 PARTE 1 | DeToxoMoroxo","2021-03-16T23:34:58Z","UCq_oSgHK9lk6NUUgkhUOPnw","DeToxoMoroxo","24","21.17.03","monstruos mas grandes del universo|Anime Size Comparison Compilation|monstruos|personajes|criaturas|mas|grandes|del|anime|entretenimiento|listas|curiosidades|top|gracioso|divertido|datos curiosos","572785","110711","1134","4740","https://i.ytimg.com/vi/pyVW-RcntJg/default.jpg","False","False","Sigue a María Sanz: http://bit.ly/3qpgmCw14 Monstruos MÁS GRANDES Del ANIME 😲 PARTE 1 | DeToxoMoroxoTop 14 Monstruos / Criaturas Más Grandes del Universo (Anime):- San Juan Wolf- Godzilla Earth- Marugori- Kaido- Pica- El Juubi- Darume Horse- Mammoth Regal- Magma Tortoise- Ikusatsunagi▶️Suscríbete y activa la 🔔▶️Contacto/Business: detoxomoroxo.contacto@gmail.com▶️Mis Redes Sociales:Facebook: https://www.facebook.com/De-ToxoMorox​​...Twitter: https://twitter.com/DeToxoMoroxo​​Instagram: https://www.instagram.com/toxooficial/​"
"oAZby8XHScg","¡LAS HORMIGAS PINTARON A UNA LARVA! Primer logro de mis HORMIGAS de JARDIN","2021-03-16T20:00:16Z","UCIJnfRUKUPHdu15sl6HqViQ","Timon se ha Vuelto Loco","24","21.17.03","timon se ha vuelto loco|videos de timon|timon|curiosidades|experimentos|experimentos caseros|hormigas|experimentos con hormigas|insectos|larvas|capullos|colores|sirop|hormigas fellah|camponotus fellah|hormigas de colores|hormigas que cambian de color|sirop de colores|como se alimentan las hormigas|como viven las hormigas|reaccion|resultados inesperados|videos divertidos|experimentos divertidos|los mejores experimentos|pintar|camara lenta|experimentos en español","339306","13779","346","810","https://i.ytimg.com/vi/oAZby8XHScg/default.jpg","False","False","¡Hoy continuamos los experimentos con hormigas! Vamos a alimentar a mis hormigas con larvas y capullos, por supuesto utilizando el mismo sirop de colores y de azucar que utilizamos en el video pasado. Si nunca habias visto hormigas que cambian de color, pues estas a punto de ver algo increible. Vamos a ver un poco como viven las hormigas y su reaccion a este sirop de colores y a las larvas. Veremos como se alimentan las hormigas y les mostraremos los resultados inesperados en camara lenta. Ya no hay mas nada que contarles, solo vamos a comenzar de una vez con los experimentos divertidos y a ver a nuestras hormigas que cambian de color y ver que ocurre con las larvas. No te despegues del canal de los mejores experimentos, si te preguntas que hacer cuando estas aburrido, ya tienes la respuesta! Asi que vamos a experimentar¡Suscribir! - https://www.facebook.com/ellocotimon/► Para propuestas comerciales: timon@mediacube.in Este canal es la VERSIÓN OFICIAL del canal TimOn ChaveS para la audiencia hispanohablante."
"EMpM9AEcz_Q","El derbi número 100 también fue sevillista","2021-03-15T19:58:38Z","UCLy9lmj_0cqffXUzbGHNmYA","Sevilla FC","17","21.17.03","Sevillafc|sevilla|fc|sevilla.fc|futbol","19141","859","10","60","https://i.ytimg.com/vi/EMpM9AEcz_Q/default.jpg","False","False","El Sevilla FC volvió a ganar el derbi de la ciudad con un tanto de En-Nesyri. Así vivimos desde dentro el derbi centenario de Sevilla en el Ramón Sánchez-Pizjuán.► ¡Suscríbete a nuestro canal! + 🔔 ➡ https://www.youtube.com/sevillafcFacebook: https://www.facebook.com/sevillafcTwitter: https://twitter.com/SevillaFCInstagram: https://www.instagram.com/sevillafcTikTok: http://vm.tiktok.com/RaCURW/Giphy: https://giphy.com/sevillafcWeb: https://www.sevillafc.es/"
"VnByDwmZrfQ","Rasel & Keen Levy - La Cartita (Videoclip Oficial)","2021-03-11T23:00:11Z","UCTwa8yaUkeWF9Ppp57L2aaw","Rasel","10","21.17.03","Rasel|Oficial|keen levy|flamenco|pop|latino|música|canciones|la cartita|rasel keen levy|2021|warner muic spain|flamenco rasel|latino rasel|La dueña|Sami duque|Videoclip|Gitana|2020|Video|Rasel la dueña|Dueña|Rasel y sami duque|De mi cama|Duque|Sami|Rasel Gitana|Warner Music Spain|Flamenco Pop|Hit|Boxeo|Música|Éxitos|España|Feat|Colaboracion|Sami duque la dueña|Letra|Lyrics","526295","16348","367","4076","https://i.ytimg.com/vi/VnByDwmZrfQ/default.jpg","False","False","Videoclip oficial de la canción de Rasel La Cartita junto a Keen Levy.Escúchala en tu plataforma digital favorita: https://WarnerMusicSpain.lnk.to/Rasel_KeenLevy_LaCartitaSuscríbete al canal para enterarte de todos los lanzamientos: https://bit.ly/2RBpYvTSigue a Rasel en...https://www.instagram.com/raseloficial/https://www.facebook.com/Raselpaginaoficial/https://twitter.com/Raseloficial/"
