video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"kXw7KykG_GE","Боб и волшебные бобы (эпизод 10, сезон 7)","2021-03-15T16:12:32Z","UCFA23i6dYWRd9hYnaRW7RqQ","Знакомьтесь, Боб","22","21.17.03","игры разума|открой глаза|ум|интеллект|прикол|теория|юмор|наука|знакомьтесь боб|боб|боб и волшебные бобы|бобы|разум|знания|анимация|эпизод|серия|волшебные|приключения|мульт|мультик","470063","42892","711","2834","https://i.ytimg.com/vi/kXw7KykG_GE/default.jpg","False","False","Боб нашел волшебные бобы и решил их испытать. Видимо, он не знает сказку про старину Джека, который уже делал это раньше. Знакомьтесь, Боб в Вк: https://vk.com/thisisbob_officialЗнакомьтесь, Боб в Instagram: https://www.instagram.com/official_this_is_bob/Знакомьтесь, Боб в Tik Tok: https://www.tiktok.com/@bobvtiktok?_d=dcc4bmbe9fdbg5&language=ru&sec_uid=MS4wLjABAAAA2qIhha19189Fz_QKjz1NMjFxJgcqvsmTWObDZroKp2phgMOOn2piNvisb-8BS_oJ&u_code=dcejb34km8c21b&utm_campaign=client_share&app=musically&utm_medium=ios&user_id=6829594703018411014&tt_from=copy&utm_source=copy&source=h5_mСотрудничество: gamemind@wildjam.ruЧто, если на YouTube: https://www.youtube.com/channel/UCaH6_l7kegoxm84cLsJjziw/Что, если в ВК: https://vk.com/whatif_officialЧто, если в Tik Tok: https://vm.tiktok.com/wnjauN/"
"oReV-9DEgY8","Вечер с Владимиром Соловьевым от 16.03.2021 @Россия 1","2021-03-16T23:26:11Z","UC2D0dmLHKbIe9aACnlcTLPg","Россия 1","24","21.17.03","россия 1|поединок|михеев|полный контакт|вечер с владимиром соловьевым|ковтун|жириновский|сатановский|соловьев|вечер|владимир соловьев|россия|армения|сша|путин|трамп|лукашенко|тихановская|выборы|америка|интервью|политика|северный поток 2|коронавирус|covid|coronavirus|навальный|санкции|европа|вечер с Владимиром Соловьёвым онлайн|смотрим|алексей навальный|мосгорсуд|дело навального|протесты|владимир путин|оппозиция|митинги","736209","15793","3897","3188","https://i.ytimg.com/vi/oReV-9DEgY8/default.jpg","False","False","БЕСПЛАТНО СМОТРИМ ВСЁ ТУТ 👉 https://smotrim.ru/soloviev/?utm_source=youtube&utm_medium=all&utm_campaign=all_0  🔴Вечер с Владимиром Соловьевым от 16.03.2021  🔴Подпишитесь на канал: https://www.youtube.com/c/poedinoktv?sub_confirmation=1Официальный канал ток-шоу на общественно-политические темы: Воскресный вечер с Владимиром Соловьёвым, Поединок.Смотрите также:Вечер с Соловьевым: https://www.youtube.com/playlist?list=PLwJvP0lZee7wGKLURAENUVekHeK0nGO-AВоскресный вечер с Соловьёвым: https://www.youtube.com/playlist?list=PLwJvP0lZee7zYMGBmzUqNn16P71vHzgkUПоединок: https://www.youtube.com/playlist?list=PLwJvP0lZee7w8v4MSf0MftJqoDFW84U4M60 минут: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTNAsBzZYNiJ3whlTLmyEynСпециальный корреспондент: https://www.youtube.com/playlist?list=PLDsFlvSBdSWfD19Ygi5fQADrrc4ICefyGВести в субботу с Брилевым: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaRo7DdFmy7lHQColWVXH5MlВести недели с Киселевым: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTpipoWQNR1ya5zp19Gc4ZB60 минут: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTNAsBzZYNiJ3whlTLmyEynВести в 20:00: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaQNfEVb1ssl-yu2dGPLLS7rПолный контакт: https://www.youtube.com/playlist?list=PLwJvP0lZee7wpRxjb7FJmCQviusTNisFk"
"HgGBNRUqs-8","РЕАКЦИЯ БАТИ НА НОГТИ / КУДА Я ПРОПАЛ / СПИЛСЯ / СТОP4АЛСЯ  / ПРОБЛЕМЫ В ЖИЗНИ","2021-03-16T11:34:53Z","UCmW48G4fpbiz4OzMkUmb1fQ","ЖЗН Kuznecovsky","22","21.17.03","kuznecovsky|кузнецовский|юрий кузнецовский|yury kuznecovsky","57984","2490","379","754","https://i.ytimg.com/vi/HgGBNRUqs-8/default.jpg","False","False","Подпишись на мой инстаграм:https://www.instagram.com/kuznecovsky/Для взаимодействия: kuznecovskyy@gmail.comProduction Music courtesy of Epidemic Sound!"
"xSbHJ4wHfnw","Бедная семья VS Богатая семья / Смешные ситуации!","2021-03-16T12:00:17Z","UCA8x119TMd1esbI3woeIbQg","Трум Трум СЕЛЕКТ","26","21.17.03","бедная семья vs богатая семья|смешные ситуации|бедная семья|богатая семья|смешные видео|богатый против бедного|смешная семья|смешно|смешное видео|трум трум селект","414147","13017","595","455","https://i.ytimg.com/vi/xSbHJ4wHfnw/default.jpg","False","False","Подписывайся на канал: https://www.youtube.com/channel/UCA8x119TMd1esbI3woeIbQg?sub_confirmation=1Колледж фей / Смешные ситуации!: https://youtu.be/gFZ9qflEY6k?list=PLJTrPxyqh-tKl064Ifn-Qm5ygLXVDPNdD&playnext=1Больше интересного на Трум Трум Селект: Самые популярные видео:19 лайфхаков, которые облегчают жизнь: https://youtu.be/vlC7tL_C8zw14 смешных пранков для друзей: https://youtu.be/qzKNLDDZKYQСъедобная канцелярия! 16 смешных пранков над друзьями: https://youtu.be/pQ8iU1WOSuY19 трюков, чтобы удивить друзей: https://youtu.be/NNcOdRvt7j014 лайфхаков с термоклеем для хендмейда: https://youtu.be/_iPYwDbedLYСамые популярные плейлисты:Лучшие фокусы и трюки: https://www.youtube.com/playlist?list=PLJTrPxyqh-tIIVI8j0yeGyppGjmnFfdPMЛучшие пранки: https://www.youtube.com/playlist?list=PLJTrPxyqh-tIqj_mFORuJzsapX49_s0iLНазад в школу: https://www.youtube.com/playlist?list=PLJTrPxyqh-tKl064Ifn-Qm5ygLXVDPNdDЛучшие лайфхаки: https://www.youtube.com/playlist?list=PLJTrPxyqh-tLeI8xXChakkR-AvDcPjWGcСамодельная косметика: https://www.youtube.com/playlist?list=PLJTrPxyqh-tJqOr1_3k_545My7M4u0I_6★ Давай дружить: Подписывайся на канал: https://www.youtube.com/channel/UCA8x119TMd1esbI3woeIbQg?sub_confirmation=1Facebook | https://www.facebook.com/troomtroom.rusВконтакте | http://vk.com/troomtroomPinterest | https://www.pinterest.com/troomtroomruInstagram | https://www.instagram.com/troom_select_ruLikee: https://l.likee.video/p/TjFMYnTiktok: https://vm.tiktok.com/ZSvpfbWr/Troom Troom English: Подписывайся: https://www.youtube.com/channel/UCWwqHwqLSrdWMgp5DZG5Dzg?sub_confirmation=1Troom Troom Español: Подписывайся:  https://www.youtube.com/channel/UCu6oyJJ6PlkeNNv6n26ZNyA?sub_confirmation=1Troom Troom Française:Подписывайся: https://www.youtube.com/channel/UCyNeKmBHI10u4bwYEKimlZA?sub_confirmation=1Troom Troom Deutsch:Подписывайся: https://www.youtube.com/channel/UCzgmxZIlgfH1fgch7OpigIA?sub_confirmation=1Troom Troom Japanese:Подписывайся:   https://www.youtube.com/channel/UCPCwT9JMWPjg6xAWrQxhQaw?sub_confirmation=1Troom Troom Chinese:Подписывайся: https://www.youtube.com/channel/UCV3NWBs2K7pOEGmI4w_2dhg?sub_confirmation=1Troom Troom Português:Подписывайся: https://www.youtube.com/channel/UCgCQlMYN2XypwYC2wcR32bA?sub_confirmation=1О канале Трум Трум Селект: Простые мастер-классы - как сделать своими руками классные поделки! У нас на канале вы найдете мастер-классы по скрапбукингу, плетению из газетных трубочек, поделки из папье-маше и многое другое. Сделайте это легко! Make it easy!По вопросам сотрудничества пишите на:  troomtroom.ru@gmail.comВопрос дня: какая идея тебе больше всего понравилась? Пиши в комментариях!Не забудь подписаться, нажать на колокольчик рядом с подпиской, ставить лайки и делиться видео с друзьями!"
"s0AeaPx1w2s","Лига чемпионов. Обзор матчей 16.03.2021","2021-03-16T22:40:54Z","UCtetJiD_llxdGL4Uh5-Oe2w","Матч ТВ","17","21.17.03","Матч ТВ|Спорт|Все на Матч|Матч|Лига Чемпионов|ЛЧ|Футбол|Гол|Обзор матча|Обзор|Голы|Лучшие моменты|манчестер сити|боруссия м|боруссия|боруссия менхенгладбах|менхенгладбах|реал|аталанта|миранчук|мадрид","168578","2401","76","129","https://i.ytimg.com/vi/s0AeaPx1w2s/default.jpg","False","False","⚽️🔥 Включи и смотри! Больше ста трансляций топовых чемпионатов и еврокубков в месяц:https://matchtv.ru/sport-packageПодписаться на канал: https://www.youtube.com/channel/UCtetJiD_llxdGL4Uh5-Oe2w?sub_confirmation=1Чтобы получать уведомления о новых видео, жмите на колокольчик!Больше видео с лучшими моментами матчей на нашем официальном сайте: https://matchtv.ru/Матч ТВ в соцсетях:ВКОНТАКТЕ: https://vk.com/matchtv  FACEBOOK: https://www.facebook.com/MatchTVChannelTWITTER: https://twitter.com/MatchTVINSTAGRAM: https://www.instagram.com/matchtv_channel/ОДНОКЛАССНИКИ: https://ok.ru/matchtvchannelСкачивайте официальное приложение МАТЧ!:IOS: https://itunes.apple.com/app/apple-store/id1051293689?mt=8ANDROID: https://play.google.com/store/apps/details?id=com.tviztv.tviz2x45&referrer=utm_source%3DMatchTVinVK"
"jgGnHtM2k00","IMANBEK - Первое интервью после Грэмми (Live @ Радио ENERGY)","2021-03-16T15:26:40Z","UCO1HHUrnG2LIPxP3vKOy-WQ","Радио ENERGY","24","21.17.03","Радио|radio|nrj|energy|энерджи|живой|звук|концерт|звезды|вживую|звёзды|поют|фонограммы|премьера|музыка|песня|IMANBEK - Первое интервью после Грэмми (Live @ Радио ENERGY)|imanbek грэмми|казахстан|шоу с черным перцем иманбек|авторадио иманбек|imanbek remix grammy|imanbek roses|roses imanbek remix grammy|иманбек президент|imanbek du du du|imanbek моргенштерн|imanbek david guetta|imanbek remix reaction|иманбек перед президентом|imanbek интервью|imanbek energy|иманбек","114203","7013","68","1376","https://i.ytimg.com/vi/jgGnHtM2k00/default.jpg","False","False","0:00 - IMANBEK в гостях у Шоу с чёрным перцем на радио Energy0:21 - как присуждали награду Grammy2:03 - как написал микс на суперхит Roses за 2 часа2:51 - как относится к иностранному произношению свойго имени как Айманбек3:04 - кто поздравил первым4:18 - почему не ответил на звонок президента Казахстана5:11 - о первых впечатлениях от Москвы5:51 - сколько будет стоить после Грэмми и что будет дальше6:25 - стали ли обращаться известные музыканты м предложениями6:48 - как возникла коллаба с Дэвидом Гетта и Ритой Ора9:10 - чувствует ли себя крутым рядом с известными музыкантами9:39 - как чувствует себя в селебрити-тусовке9:58 - что появилось в жизни с приходом популярности10:34 - как давно уволился с железной дороги и как отнеслись к победе бывшие коллеги11:32 - что любит играть на гитаре12:06 - как реагируют поклонники12:42 - где красивее девушки - в Москве или в Аксу13:01 - об идеальной женщине13:32 - позволит ли сыну стать музыкантом13:56 - мешает ли личная жизнь популярности14:46 - о треке Too Much, записанному с Marshmello и Ашером15:54 - когда получат в руки статуэтку Грэмми17:34 - где будет стоять статуэтка Грэмми18:29 - где живёт в Казахстане18:53 - как съёмочная группа ломилась в квартиру Иманбека в 2 часа ночи19:28 - о родителях19:34 - как отдыхает и что любит поесть20:30 - нужно ли Иманбеку менять свои привычки, чтобы стать мировой знаменитостью20:57 - о латино-американской версии трека Roses, записанной с J.Balvin21:50 - кому отказали в семпле 22:21 - Иманбек лабает частушки на гитаре под рэп Саймона24:10 - какие возможности открыла победа на Грэмми и чем будут удивлять дальше24:48 - о фите с Шоном Полом и Софией Рэй25:49 - подарки от радио Energy для Иманбека27:10 - пожелания слушателям радио Energy#imanbek #grammy #nrjПочему он не взял трубку, когда ему звонил президент Казахстана? Что вкуснее: устрицы или шаурма? Заслуженно ли он получил Grammy? Первое в жизни Иманбека официальное интервью – на NRJ, первой радиостанции в мире, которая поставила его трек в эфир.Подпишись на канал модной музыки и живых выступлений в студии NRJ - https://goo.gl/8zioXTОфициальный канал @Радио ENERGY Россия. Москва 104.2 FMАккаунты Радио ENERGY, где можно нас найти.  ✓ http://vk.com/nrj✓ https://www.facebook.com/energyrussia✓ https://www.instagram.com/energyrussia✓ https://ok.ru/nrj"
"FCbS_1YpAA0","ПЕРЕПИСКА С КУРЬЕРОМ! Испортил еду и СТУЧИТСЯ В ДВЕРЬ","2021-03-16T12:00:15Z","UCNx-3_1rpE-UN8tfIZAs5yg","Anna Porter","22","21.17.03","аня|аня портер|елена райтман|переписка с фейком|переписка с курьером|курьер|испортил еду|курьер испортил еду|заказ на 666|заказ на номер 666|стучится в дверь|клоун|аня портер клоун|два клоуна|страшная переписка|страшная история|ужасная история|anna porter|пранк|егорик|клеюсь к курьеру|пранк над парнем|пранк над подругой","66266","6306","685","438","https://i.ytimg.com/vi/FCbS_1YpAA0/default.jpg","False","False","ИНСТАГРАМ : https://www.instagram.com/anayporter/TIK TOK : anayporterТЕЛЕГРАММ  https://teleg.one/joinchat/S2qVafrqnjBX0W3RВКОНТАКТЕ : https://vk.com/anna_porter​​​​ОФ.ГРУППА : https://vk.com/porter_anna​​​​Для сотрудничества : ms.anna.porter@mail.ruЯ Аня Портер и я очень жду тебя на своем канале.Тут ты можешь увидеть видео на разную тематику : страшные и стремные истории из моей жизни, челлендж,покупки,бьюти видео и многое другое. Оставляй комментарий под каждым видео и ставь палец вверх, подписывайся на меня в соц сетях, а если ты уже это сделал, ТО СПАСИБО ТЕБЕ ОГРОМНОЕ, ЧТО ТЫ РЯДОМ СО МНОЙ"
"nf9RIpzc2iQ","МЫ С СЕСТРОЙ ВЫЗВАЛИ ДУХА ИЗ ЗЕРКАЛА... СЕКРЕТНАЯ КОМНАТА 7 серия","2021-03-17T10:37:06Z","UCxz6gPUpL6l5WSTUObsH9MA","Anny May","24","21.17.03","СЕКРЕТНАЯ КОМНАТА|МЫ С СЕСТРОЙ ВЫЗВАЛИ ДУХА ИЗ ЗЕРКАЛА|ВЫЗВАЛИ ДУХА|дух|призрак|из зеркала|дух из зеркала|как вызвать|как вызывать|вызвали духа|сестра|младшая сестра|влог|тби|7 серия|тайна|расследование|зеркало|переписка с духом|серия|сериал|энни мэй|anny may|сериалы 2021|кино|мистика|поиск|мистический сериал|триллер|антоша продакшн","110964","18507","257","1119","https://i.ytimg.com/vi/nf9RIpzc2iQ/default.jpg","False","False","МЫ С СЕСТРОЙ ВЫЗВАЛИ ДУХА ИЗ ЗЕРКАЛА... СЕКРЕТНАЯ КОМНАТА 7 серияПОДПИШИСЬ ТУТ ▶ https://goo.gl/l4SmxP​​​​​​ВСЕ СЕРИИ ТУТ ▶ https://clck.ru/Th9BGЯ поняла, что сама с этой миссией не справлюсь. Поэтому решила позвать младшую сестру Катю, чтобы вместе вызвать духа из Зазеркалья! Конечно, изначально она вообще не поверила в эту историю, но после офигела, увидев подробности. Мы сделали все по правилам. Почти в 3 часа ночи, и у нас... получилось! Дух пришёл и начать отвечать на вопросы! Я в шокеПОДПИШИСЬ ТУТ ▶ https://goo.gl/l4SmxP​​​​​​INSTAGRAM ▶ https://www.instagram.com/annymay/​​​​СОТРУДНИЧЕСТВО ► annymaywork@gmail.com"
"o4gxPzpsXNI","10 КРУТЫХ ЭКСПЕРИМЕНТОВ ЧЕЛЛЕНДЖ","2021-03-16T11:02:04Z","UCM0lWLQuQhEKwq0qhdWejQA","Lesha Maisak","24","21.17.03","10 КРУТЫХ ЭКСПЕРИМЕНТОВ ЧЕЛЛЕНДЖ|10 КРУТЫХ ЭКСПЕРИМЕНТОВ|10 ЭКСПЕРИМЕНТОВ|ЭКСПЕРИМЕНТЫ ЧЕЛЛЕНДЖ|КРУТЫЕ ЭКСПЕРИМЕНТЫ|ЭКСПЕРИМЕНТЫ|10 КРУТЫХ|КРУТЫЕ ЭКСПЕРИМЕНТЫ В ДОМАШНИХ УСЛОВИЯХ|ХИМИЧЕСКИЕ ЭКСПЕРИМЕНТЫ|МАМИКС|МАМИКС ЛАЙФ|mamix life|ЧЕЛЛЕНДЖ|ЭКСТРЕМАЛЬНЫЕ ЭКСПЕРИМЕНТЫ|А4|льоша|Лёха|Лёша|Lesha Maisak|LM team|LM|team|Тренд|24 ЧАСА","844664","86013","1345","3015","https://i.ytimg.com/vi/o4gxPzpsXNI/default.jpg","False","False","Хэй Ватс Ап! В этом видео мы с ребятами решили проверить 10 КРУТЫХ НЕОБЫЧНЫХ ЭКСПЕРИМЕНТОВ! Это получилось очень весело и смешно, скорее включайте! Приятного просмотра и не забудьте поставить лайк! Второй канал - https://www.youtube.com/channel/UCLH-Pp54SOEykFAIxbt4U7AHero Park: https://instagram.com/hero_park_minskИНСТА, там весело https://www.instagram.com/lesha.lm/​​​● TikTok - https://vm.tiktok.com/smaMvx/​​​​​​​​...​● ВКонтакте - https://vk.com/id268440118​​​​​​​​​​​​​▶ РЕКЛАМА, СОТРУДНИЧЕСТВО : leshamaisak@mediacube.inМоя партнерская сеть mediacube: https://bit.ly/mediacube_lesha_maisak​​"
"AkZUzC2I8Ok","Вы только посмотрите. Знаменитая актриса без ума от Димаша Кудайбергена.","2021-03-16T14:36:21Z","UCD88AgRlEz6yWq8RenYYONw","ZERIKPE","22","21.17.03","Димаш Кудайберген|Dimash Kudaibergen","140498","2837","64","312","https://i.ytimg.com/vi/AkZUzC2I8Ok/default.jpg","False","False","Ссылка на источник: https://www.instagram.com/p/CMcnOpHg5rg/?igshid=sbbztz0iq4v2"
"71ZEs0z8gpk","Ахбори Тоҷикистон ва ҷаҳон (17.03.2021)اخبار تاجیکستان .","2021-03-17T12:17:55Z","UCyTDJHSzuKZ2JZO41c5Do1A","Ozodivideo","25","21.17.03","радиои озоди|ахбори озоди|ахбори озоди имруз|радио озодирадиои озоди имруз|озоди видео имруз|ахбор|озоди|ахбори имруз|радиои озоди 2020|ахбори имруза|радио озоди имруз|ozodivideo|ахбори точикистон имруз|душанбе 2020|радио озоди 2020|озоди видео|ахбороти тоҷикистон|радио|озоди видио|озоди имруз|радиёи озоди|radio ozodi|озоди сегодня|радио озоди сегодня 2020|радиои имруз|радиой озоди|تاجیکستان|видео|радио озоди таджикистан|радиой озоди 2020","73437","1227","105","206","https://i.ytimg.com/vi/71ZEs0z8gpk/default.jpg","False","False","Бензин камчин шудааст, ҳақталабии кишварзони ноҳияи Воесъ боиси бозпурсии онҳо шуд, даҳ соли ҷанг дар Сурия ва матолиби дигар"
"hdHGfF1vQTY","КАТЯ АДУШКИНА поет кавер АРИАНЫ ГРАНДЕ 2021!","2021-03-16T13:00:14Z","UCc06CkIbW9nGZhSuUV4I8PQ","AdushkinaVlogs","22","21.17.03","Катя Адушкина|Katya Adushkina|Адушкина|Adushkina|АДУШКИНЫ|адуванчики|Америка|школа|подростки|косметика|макияж|влоги|Vlogs|книги|саморазвитие|учеба","88868","9650","1791","0","https://i.ytimg.com/vi/hdHGfF1vQTY/default.jpg","True","False","Слушать МАЛЭНКИЙ альбом : https://band.link/mlnkМой МЕРЧ : https://akwear.ru Мой ОСНОВНОЙ канал : https://www.youtube.com/KatyaAdushkinaa 💕💕💕💕💕💕💕💕Мои соц сети : Instagram : https://www.instagram.com/katusha_adu...Второй Instagram : https://www.instagram.com/adushkinalife/Twitter : https://twitter.com/AdushkinaKatya Telegram : https://t.me/Katya_adushkinaVk : https://vk.com/id222267609Официальная группа ВК :  https://fb.me/KatyaAdushkinaa♥Для коммерческих запросов :AdushkinaPR@gmail.comЕСЛИ ТЫ ЭТО ЧИТАЕШЬ, с тебя подписка и комментарий"
"lkazjMUKGZ4","Делит кровать с матерью и дочерью – Один за всех – 14.03.2021","2021-03-16T18:00:09Z","UCrb7XNZEwPheovXjgbkH5vg","Телеканал СТБ","29","21.17.03","телеканал стб|стб онлайн|стб ютуб|смотреть стб онлайн|стб 2021|тайна|семейные отношения|один за всех|один за всіх|один за всех 2021|один за всіх 2021|один за всех новый сезон|один за всех новые выпуски|один за всех сергей костыра|один за всіх 14.03.2021|один за всех 14.03.2021|ukraine|сергей костыра|1 за всех|1 за всіх|1 за всех 2021|реальные истории|Один за всех 2021 выпуск 12|Один за всех 16 сезон 12 выпуск|Один за всех 12 выпуск 14.03.2021","314443","2435","330","1442","https://i.ytimg.com/vi/lkazjMUKGZ4/default.jpg","False","False","Это новое резонансное расследование, которое вы не можете пропустить! Смотрите остросоциальный проект Один за всех 9 сезон 12 выпуск от 14.03.2021. В этот раз в центре событий оказался скандал, который разгорелся в семье Василия. Мужчина воочию увидел шокирующую картину: его дочь соблазнял его 55-летний друг Владимир. Но самое удивительное, что после семейного конфликта жена забрала дочь и переехала к вероятному обидчику! В 12 выпуске проекта Один за всех 2021 бывшая жена Светлана посетила студию и рассказала шокирующую правду о Василии. А любые обвинения о Владимире она яро отвергала и сообщила: вскоре они планируют пожениться! Были ли правдивыми слова отца? На это ответил полиграф, который прошел Владимир. Скорее узнайте развязку этой резонансной истории – смотрите онлайн проект Один за всех 9 сезон 12 выпуск на You-Tube-канале СТБ.↓ Больше полезного ниже! ↓Подписывайся на наш канал в Youtube: http://bit.ly/SUBSCRIBE_STBonlineА также на официальный YouTube-канал СТБ. Сериал: http://bit.ly/SUBSCRIBE_STB_SerialЗдесь вы сможете насладиться сериальными продуктами Телеканала СТБ.Сайт телеканала СТБ: https://www.stb.uaТелеканал СТБ в Facebook: https://www.facebook.com/TVchannelSTBТелеканал СТБ в Instagram: https://www.instagram.com/stbua/Смотри СТБ вместе с Телепорталом: https://teleportal.ua/app#ОдинЗаВсех"
"nqfG-CClnIQ","ROSÉ - 'On The Ground' Dance Cover | Ellen and Brian","2021-03-17T05:00:08Z","UCVHBHVFSblwTROo5d9uShZg","Ellen and Brian","10","21.17.03","blackpink|블랙핑크|lisa|jennie|jisoo|Rose|리사|제니|지수|로제|Kpop|Dance|Cover|Dance cover|Mirrored|Stage|Practice|mirror|kpop dance|kpop cover|cover dance|ellen and brian|ellen min|ellenmint|엘렌|브라이언|댄스|커버|안무|안무영상|춤|comeback|stage|live|dance|mv|dance break|choreo|choreography|solo|rose|tutorial|film|filming|remix|couple|jennierubyjane|vlog|ROSÉ|on the ground|otg|sbs|inkigayo|debut|mirrored|slow|learn|chorus|counts|yg|ygx|kiel tutin|kyle hanagami|moving|lights|cam|fancam|dancer|backup","367231","60852","428","2263","https://i.ytimg.com/vi/nqfG-CClnIQ/default.jpg","False","False","Check out Ellen’s full dance cover (filmed, edited, & lighting directed by Brian) for BLACKPINK ROSÉ’s ‘On The Ground’! All outfits were based on ROSÉ’s styling in her music video~  Learn the pre-chorus & chorus choreography with our detailed and mirrored dance tutorial here:  https://youtu.be/YIpb4fZgSvs  Follow us on Instagram and subscribe to our YouTube channel! Edited by Brian Li - https://instagram.com/briankevli​​ Danced by Ellen Min - https://instagram.com/ellenmint_​​ Our couple account: https://instagram.com/eebeelife​​Twitch: https://twitch.tv/EllenandBrian​​Facebook: https://www.facebook.com/EllenandBrian/​​ Twitter: https://twitter.com/EllenxBrian​​Discord: https://discord.gg/EllenandBrian​​Bilibili: Ellen和Brian https://space.bilibili.com/399114140​​Weibo: Ellen和Brian https://www.weibo.com/u/7030512687​​Contacts: OLENS (get 10% off OLENS products using code 'EEBEE')!Outfit details:1st outfit: Pink dress: YimeiliBoots: YesStyle (use code EEBEE03VQL before 3/31/2021 for 10% off your order! Check out our latest cover for new valid codes every month)2nd outfit:Top: Customized by Ellen (YesStyle)Shorts: American ApparelBoots: YesStyle  3rd outfit:Top: YesStyleSkirt: YesStyleHeels: Call It Spring4th outfit:Pink Dress: Club L LondsonHeels: YesStyle5th outfit:Tank top: YesStyleSkirts: John ZackBoots: YesStyle6th outfit:Purple coat: MissguidedShorts: StradivariusBoots: YesStyle7th outfit:Top: YesStyleSkirt: YesStyleBoots: YesStyle-----------#ROSÉ​ #OnTheGround #BLACKPINK​​​ #로제​ #EllenandBrian​​ Disclaimer: We do not own any of the music or choreography.FTC: This video is not sponsored."
"p2KNR5qWzyI","«Ступа» — документальный фильм о Константине Ступине.","2021-03-16T14:00:14Z","UCQ-vfbR33HEequH4khvey7g","Константин Ступин","10","21.17.03","Константин Ступин|Ступа|Костик Ступин|Ночная трость|punk|punkrock|singer|rock|russiansinger|rockstar|acoustic|guitar|vocal|voice|russian|russia|фильм|документальный фильм","47204","6655","38","656","https://i.ytimg.com/vi/p2KNR5qWzyI/default.jpg","False","False","Ступа, он же Константин Ступин, ещё в последние годы существования СССР, будучи школьником, решает посвятить себя музыке. Он становится лидером орловской группы «Ночная трость»: выступления в школе, потом большие сцены города и, как итог, московский «Фестиваль надежд», где «Ночная трость» получает приз зрительских симпатий.Внутренний рок-н-рольный протест и разгар девяностых постоянно прерывают творческую карьеру Ступы. Он торчит, сидит в тюрьме, а выходя из системы или заключения, снова занимается музыкой. Болезни, отрывы, дурдомы, записи альбомов и андеграундные концерты сменяют друг друга. Весной 2017-го Константин едет в сольный музыкальный тур. Первый в жизни. Ярославль – Питер – Москва. Полные залы. Костя возвращается в Орел на несколько дней. Но из Орла он уже не вернётся.Ступа часто повторял известную фразу Макмёрфи — «Я хотя бы попробовал». Пожалуй, это фильм о единственном в своём роде настоящем русском рок-н-рольщике. У которого, к тому же, получилось.КиноПоиск: https://www.kinopoisk.ru/film/1329922/Продюсер и режиссер: Кирилл НенашевFB: https://www.facebook.com/kirill.nenashev/Instagram: https://instagram.com/k.nenashevВК: https://vk.com/madlandАвторы сценария: Алиса Павловская, Кирилл НенашевРежиссер монтажа: Алиса ПавловскаяКамера: Кирилл Ненашев, Никита Фещенко, Евгений ЯковлевЗвук: Георгий ЕрмоленкоЦветокоррекция и эффекты: Евгений ЯковлевВ ролях: Константин Ступин (https://band.link/iwwQO), Юрий Карпиков (https://band.link/BFCEX)#Константин_Ступин #Ступа #Гранитный_Цех #Юрий_Карпиков #punk #punkrock #rock #acoustic #guitar"
"58JiEBoLBbE","Nuray Meherov - Canim yanir (Yeni 2021)","2021-03-16T14:00:14Z","UCEwZqs1-YqGVNF2Jvb38Xsw","Nuray Meherov Official","24","21.17.03","nuray meherov|nuray məhərov|canim yanir|canım yanır|nuray meherov canim yanir|nuray məhərov canım yanır|nuray|nuray canim yanir|nuray canım yanır|nuray meherremov|nuray meherov yeni mahni|nuray yeni mahni|nuray meherov 2021|nuray 2021|canim yanir nuray meherov|canim yanir yeni mahni|indi bir basqa canim yanir|sense basqa ellerde xosbextsen anlamiram|bu aralar aci verir yoxlugun|gozleyirem hacansa geri qayidarsan|aglimnan cixmirsan","73642","4259","45","448","https://i.ytimg.com/vi/58JiEBoLBbE/default.jpg","False","False","Nuray Məhərov - Canım yanırSöz: Nuray Məhərov Musiqi: Nuray Məhərov Aranjiman: Elmin TəhməzRejissor: Rəşad HəsənovPR: https://www.instagram.com/ceyhun.asedov/                                          Canım Yanır  SözləriHər günə sənsiz başlamağımGecə sonuna qədər bitməməsi yıxır yıxır məniFikrimdə hər şeyi toparlamaq isdərkənSənli xatirələr dağıdır bütün düşüncələriAğlımnan çıxmırsan Hər şeydə biraz sən varsanSoruşsalar səni məndənDeyə bilmirəm ki yoxsanİndi bir başqa canım yanırSənsə başqa ellərdə xoşbəxtsən anlamıramBu aralar acı verir yoxluğunGözləyirəm haçansa geri qayıdarsanAbone OL: https://goo.gl/dey8w9Facebook:  NurayMeherovInstagram: @nuraymeherov #NurayMeherov #CanimYanir #NurayMəhərov"
